;id;title;authors;identifier;publisher;img_url;creator_id;identifier_type
408;442;Finding the Lost Battalion: Beyond the Rumors, Myths and Legends of America's Famous WW1 Epic;Robert Laplander;1411676564;Lulu.com;http://ecx.images-amazon.com/images/I/51QHd%2BmFl3L._SL500_AA300_.jpg;7;ASIN
409;443;The Lost Battalion: Return to the Charlevaux;Robert Laplander;615139205;American Expeditionary Foundation;http://ecx.images-amazon.com/images/I/51nuh7vGIrL._SL500_AA300_.jpg;7;ASIN
410;444;Five Days in October: The Lost Battalion of World War I;Robert H. Ferrell;826215947;University of Missouri;http://i43.tower.com/images/mm101376001/five-days-in-october-lost-battalion-world-war-robert-h-ferrell-hardcover-cover-art.jpg;7;ASIN
411;445;"Blood in the Argonne: The ""Lost Battalion"" of World War I";Alan D. Gaff;806136960;University of Oklahoma Press;http://covers.powells.com/9780806136967.jpg;7;ASIN
412;446;A War Imagined: The First World War and English Culture;Samuel Hynes;712650415;Pimlico;http://ecx.images-amazon.com/images/I/41bc01WYvNL._SL500_AA300_.jpg;7;ASIN
413;447;God's Own: 1st Salford Pals, 1914-1916;Neil Drum, Roger Dowson;1852161507;Neil Richardson;http://ecx.images-amazon.com/images/I/51K%2BJ8RREdL._SL500_AA300_.jpg;1;ASIN
414;448;The First World War: An Illustrated History;A. J. P. Taylor;140024816;Penguin;http://cache0.bookdepository.co.uk/assets/images/book/medium/9780/1400/9780140024814.jpg;7;ASIN
415;449;Passchendaele in Perspective: The 3rd Battle of Ypres;Peter Liddle;850525888;Pen & Sword;http://ecx.images-amazon.com/images/I/51KSZWVTQ0L._SL500_AA300_.jpg;7;ASIN
416;450;Passchendaele;Paul Gross;1554682894;Harpercollins Canada;http://ecx.images-amazon.com/images/I/41uOfIhsgEL._SL500_AA300_.jpg;7;ASIN
417;451;Passchendaele;Philip Warner;1844153053;Leo Cooper;http://ecx.images-amazon.com/images/I/51HN475JVYL._SL500_AA300_.jpg;7;ASIN
418;452;Passchendaele 1917: The Story of the Fallen and Tyne Cot Cemetery ;Frank Bostyn, Jan Van Der Fraenen;1844156931;Pen & Sword;http://ecx.images-amazon.com/images/I/51f0UDhJHoL._SL500_AA300_.jpg;7;ASIN
419;453;Passchendaele: An Illustrated History: Canada's Triumph and Tragedy on the Fields of Flanders;Norman Leach;1550503995;Coteau Books;http://ecx.images-amazon.com/images/I/51mmj%2BhKaDL._SL500_AA300_.jpg;7;ASIN
420;454;From Bapaume to Passchendaele on the Western Front, 1917 (1918);Philip Gibbs;1166620670;Kessinger Publishing;http://ecx.images-amazon.com/images/I/51nVOcshDqL._SL500_AA300_.jpg;7;ASIN
421;455;August 1914: Surrender at St Quentin;John Hutton;1848841345;Pen & Sword;http://ecx.images-amazon.com/images/I/51CvRQfcecL._SL500_AA300_.jpg;7;ASIN
422;456;Battle Story: Gallipoli 1915;Peter Doyle;752463101;The History Press Ltd;http://ecx.images-amazon.com/images/I/51pTgmTFssL._SL500_AA300_.jpg;7;ASIN
423;457;The Battle of the Frontiers, Ardennes 1914;Terence Zuber;752444247;The History Press Ltd;http://ecx.images-amazon.com/images/I/51-2Onn4yNL._SL500_AA300_.jpg;7;ASIN
424;458;The Germans on the Somme;David Bilton;1844158652;Pen & Sword;http://ecx.images-amazon.com/images/I/51KyaCzdZpL._SL500_AA300_.jpg;7;ASIN
425;459;The Germans at Arras;David Bilton;1844157686;Pen & Sword;http://ecx.images-amazon.com/images/I/51TlU3Aq-EL._SL500_AA300_.jpg;7;ASIN
426;460;The German Army on the Western Front 1917-1918;David Bilton;1844155021;Pen & Sword;http://ecx.images-amazon.com/images/I/51I7kDubpRL._SL500_AA300_.jpg;7;ASIN
427;461;German Submarine Warfare 1914-1918 in the Eyes of British Intelligence;Hans Joachim Koerver;3902433795;LIS Reinisch;http://ecx.images-amazon.com/images/I/51LY2Em0nGL._SL500_AA300_.jpg;1;ASIN
428;462;The Origins of the First World War;James Joll, Gordon Martel;582423791;Longman;http://cache0.bookdepository.co.uk/assets/images/book/medium/9780/5824/9780582423794.jpg;7;ASIN
429;463;Towards Gommecourt: Two accounts of British Soldiers on the Western Front During the First World War;Edward G. D. Liveing, John Ernest Hodder-Williams;857061194;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51nEo7SeMKL._SL500_AA300_.jpg;7;ASIN
430;464;Breakthrough: The Gorlice-Tarnow Campaign, 1915;Richard L. DiNardo;275991104;Praeger;http://ecx.images-amazon.com/images/I/51kQPL-stSL._SL500_AA300_.jpg;7;ASIN
431;465;The Footballer of Loos: A Story of the 1st Battalion London Irish Rifles in the First World War;Ed Harris;752451669;The History press;http://ecx.images-amazon.com/images/I/51E4ECIeKcL._SS500_.jpg;56;ASIN
432;466;The Diaries of Private Horace Bruckshaw, 1915-1916;Bruckshaw, Horace (edited by Martin Middlebrook);208018794;Military History Bookshop;http://img814.imageshack.us/img814/1074/scannen0001ni.jpg;56;ASIN
433;467;Feldgrau in de Argonne 1914-1918;Wim Degrande;978-90-9025521-7 ;;http://www.argonne1418.be/cover_K.jpg;56;ASIN
434;468;De witte oorlog;M. Thompson;9,78903E+12;Ambo/Anthos Uitgevers;http://www.amboanthos.nl/Titels/9789026321245.jpg;56;ASIN
435;469;Minenkrieg in den Dolomiten: Kleiner Lagazoui. Schreckenstein;Robert Striffler;3923995083;Buchdienst Sudtirol.;http://ecx.images-amazon.com/images/I/511gMy5zyVL._SL500_AA300_.jpg;56;ASIN
436;470;Minenkrieg in Ladinien - Col di Lana 1915-1916;Robert Striffler;3923995113;Buchdienst Südtirol;http://ecx.images-amazon.com/images/I/416j9RoT3dL._SL500_AA300_.jpg;56;ASIN
437;471;Der Minenkrieg in Tirol - 1917: Colbricon-Buso del Oro - Marmolata;Robert Striffler;3923995075;Buchdienst Südtirol;http://ecx.images-amazon.com/images/I/41G0EIgP5sL._SL500_AA300_.jpg;56;ASIN
438;472;Minenkrieg in Ladinien: Monte Sief;Robert Striffler;3923995172;Buchdienst Südtirol;http://ecx.images-amazon.com/images/I/71bTzi8MZCL._SL500_AA300_.jpg;56;ASIN
439;473;Kitchener's Army: The Raising of the New Armies 1914-1916;Peter Simkins;1844155854;Pen & Sword Military;http://ecx.images-amazon.com/images/I/51WtFYcZRzL._SL500_AA300_.jpg;1;ASIN
440;474;The Brusilov Offensive;Timothy C. Dowling;253351302;Indiana University Press;http://i43.tower.com/images/mm111760382/brusilov-offensive-timothy-dowling-hardcover-cover-art.jpg;7;ASIN
441;475;A war in words;Sventlana Palmer & Sarah Wallis;743248317;Simon & Schuster;http://ecx.images-amazon.com/images/I/51XJBRND6KL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;45;ASIN
442;476;War walks;Richard Holmes;563383607;BBC;http://ecx.images-amazon.com/images/I/312CE1EZCCL._SL500_AA300_.jpg;45;ASIN
443;477;Der Erste Weltkrieg: Anfang vom Ende des bürgerlichen Zeitalters;Wolfgang J. Mommsen;3596157730;Fischer Taschenbuch Vlg.;http://ecx.images-amazon.com/images/I/31F78PQYSXL._SL500_AA300_.jpg;1;ASIN
444;478;Over There: A Marine in the Great War;Carl Andrew Brannen, Rolfe L. Hillman, Peter F. Owen;890966907;Texas Monthly Press;http://images.alibris.com/imageid/2004540572.jpg;7;ASIN
445;479;Tannenberg: Clash of Empires 1914;Dennis Showalter;1574887815;Potomac Books Inc.;http://i43.tower.com/images/mm100198577/tannenberg-clash-empires-1914-dennis-e-showalter-paperback-cover-art.jpg;7;ASIN
446;480;Histories Of Two Hundred And Fifty-One Divisions Of The German Army Which Participated In the War (1914-1918);Records Of Intelligence Section Records Of Intelligence Section;1143745124;Unknown;http://ecx.images-amazon.com/images/I/41uPrd4-qOL._SL500_AA300_.jpg;56;ASIN
447;481;Billie: The Neville Letters: 1914-1916;Ruth Elwin Harris;1-84342-555-6;The naval & military press;http://ecx.images-amazon.com/images/I/41r0BZrYLxL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;56;ASIN
448;482;Dominating the Enemy: War in the Trenches, 1914-1918;Anthony Saunders;0-7509-2444-6;Sutton publishing;http://ecx.images-amazon.com/images/I/515EAV5SYHL._SL500_AA300_.jpg;56;ASIN
449;483;Tanks 1914-1918: The Development of Allied Tanks and Armoured Warfare During the Great War;Albert G. Stern;857061445;Leonaur Ltd ;http://img.nbcindia.com/128/200/bookimages/447/9780857061447.jpg;7;ASIN
450;484;Stosstrupptaktik - the First Stormtroopers : German Assault Troops of the First World War;Stephen Bull;978-1-86227-362-7;Naval & Military Press;http://www.naval-military-press.com/images/T/10654.jpg;56;ASIN
451;485;Guide to Australian Battlefields of the Western Front 1916-1918;John Laffin;864174675;Kangaroo press;http://i297.photobucket.com/albums/mm202/Fuggsy_photos/Ebay/23/DSCF5242.jpg;56;ASIN
452;486;German Artillery Of World War One;Herbert Jager;1861264038;Crowood Press;http://ecx.images-amazon.com/images/I/51d-Uo7nqQL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;56;ASIN
453;487;Allied artillery of world war one;Ian V Hogg;978-1861267122;Arms & Armour Press;http://ecx.images-amazon.com/images/I/61SE7N6ZBNL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg;56;ASIN
454;489;Fire in the Sky;Michael Molkentin;978-1-74237-072-0;Allen & Unwin;http://regimental-books.com.au/shop/bmz_cache/i/images/fire-in-the-sky-the-australian-flying-corps-in-the-first-world-war-AFC-fire-in-sky-generic-114x175.jpg;14;ASIN
455;490;Beneath Hill 60;Will Davies;978-1-74166-936-7;Vintage Books Australia;http://regimental-books.com.au/wp-content/gallery/ww1-battles/beneath-hill-60.jpg;14;ASIN
456;491;The Madman and the Butcher;Tim Cook;978-0-670-06403-8;Allen Lane Canada;http://ecx.images-amazon.com/images/I/51piFFebMrL._SL500_.jpg;14;ASIN
457;493;British Army Cap Badges of the First World War;Peter Doyle;978-0747807971;Shire;http://ecx.images-amazon.com/images/I/41Y8pCwRxkL._SL500_AA300_.jpg;56;ASIN
458;494;Tommy's War: British Military Memorabilia, 1914-1918;Peter Doyle;978-1861269966;The Crowood Press Ltd;http://ecx.images-amazon.com/images/I/51JxJnJwMzL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;56;ASIN
459;495;Pozieres 1916 - Australians on the Somme;Charlton, Peter;0 454 00816 3;Methuen Haynes;http://ecx.images-amazon.com/images/I/61hG063ARhL._SL500_AA300_.jpg;14;ASIN
460;496;Whale Oil Guards, The - 53rd Australian Inf Bn;Kennedy, J.J.;9,78185E+12;Naval and Military Press;http://www.naval-military-press.com/images/T/12284.jpg;14;ASIN
461;497;Saving the Channel Ports;W.D Joynt, VC;9,78086E+12;Wren Publishing;http://www.slouch-hat.com.au/pix/97090.jpg;14;ASIN
462;498;World War I in Photographs;J.H.J. Andriessen;9036618711;Rebo Productions ;http://www.ako.nl/data/producten/978903661/9789036618717/132x205/9789036618717_fcovr.jpg;7;ASIN
463;499;Keizer Wilhelm II;J.H.J. Andriessen;9059114981;Aspekt B.V.;http://www.ako.nl/data/producten/978905911/9789059114982/132x205/9789059114982_fcovr.jpg;7;ASIN
464;500;De andere waarheid;J.H.J. Andriessen;905911499X;Aspekt;http://www.ako.nl/data/producten/978905911/9789059114999/132x205/9789059114999_fcovr.jpg;7;ASIN
465;501;De mythe van 1918;J.H.J. Andriessen;9059111184;Aspekt;http://www.ako.nl/data/producten/978905911/9789059111189/132x205/9789059111189_fcovr.jpg;7;ASIN
466;502;De Duitse begraafplaats in Langemark;Horst Howe, Robert Missinne en Roger Verbeke;9055081158;De Klaproos;http://www.klaproos.be/images/langemark_cover_start.jpg;7;ASIN
467;503;Bachten de Kupe 14-18;Siegfried Debaeke;9055081066;De Klaproos;http://www.klaproos.be/images/bachten_cover.jpg;7;ASIN
468;504;Het drama van de Dodengang;Siegfried Debaeke;90-5508-064-0;De Klaproos;http://www.klaproos.be/images/dodengang_cover.jpg;7;ASIN
469;505;Het drama van Esen - De genadeloze slachtpartijen van oktober 1914;Siegfried Debaeke, Luc Ervinck;90-5508-114-1;De Klaproos;http://www.klaproos.be/images/esen_cover_start.jpg;7;ASIN
470;506;Bier aan het IJzerfront;Frank Becuwe;90-5508-104-2;De Klaproos;http://www.klaproos.be/images/bier_cover.jpg;7;ASIN
471;507;Knights of the Air;Ezra Bowen;809432528;Time-Life Books, Inc.;http://ecx.images-amazon.com/images/I/31vlnuH4cKL._SL500_AA300_.jpg;7;ASIN
472;508;Giant Airships;Douglas Botting;809432706;Time-Life Books, Inc.;http://ecx.images-amazon.com/images/I/31Jc1uLgaJL._SL500_AA300_.jpg;7;ASIN
473;509;At Vimy Ridge: Canada's Greatest World War I Victory;Hugh Brewster;439949823;Scholastic Canada;http://img.amazon.ca/images/I/61esTnCJHoL._SL500_AA300_.jpg;7;ASIN
474;510;Victory at Vimy: Canada Comes of Age, April 9-12, 1917;Ted Barris;887622534;Thomas Allen Publishers;http://img.amazon.ca/images/I/51NlyENJNLL._SL500_AA300_.jpg;7;ASIN
475;511;Vimy Ridge 1917: Byng's Canadians Triumph at Arras;Alexander Turner;1841768715;Osprey;http://i43.tower.com/images/mm101530761/vimy-ridge-1917-byngs-canadians-triumph-arras-alexander-turner-paperback-cover-art.jpg;7;ASIN
476;512;Liverpool Pals;Graham Maddocks;1844156412;Pen & Sword;http://www.naval-military-press.com/images/T/11249.jpg;7;ASIN
477;513;The War on Hospital Ships 1914-1918;Stephen McGreal;1844158584;Naval & Military Press Ltd ;http://www.naval-military-press.com/images/T/20710.jpg;7;ASIN
478;514;It's a Long Way to Tipperary: British and Irish Nurses in the Great War;Yvonne McEwen;954441656;Cualann Press;http://ecx.images-amazon.com/images/I/514K7058XRL._SL500_AA300_.jpg;7;ASIN
479;515;The Forbidden Zone: A Nurse's Impressions of the First World War;Mary Borden;1843914433;Hesperus Press Ltd;http://ecx.images-amazon.com/images/I/41ds1mo-duL._SL500_AA300_.jpg;7;ASIN
480;516;A History of the First World War;John Buchan;948403535;Seven Hills Books;http://www.wadardbooks.co.uk/acatalog/9939T.jpg;7;ASIN
481;517;John Masefield's Great War;Philip Errington;1844156504;Pen & Sword;http://ecx.images-amazon.com/images/I/51mj6lrKU7L._SL500_AA300_.jpg;7;ASIN
482;518;The Old Frontline;John Masefield;1844154459;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1214.jpg;7;ASIN
483;519;The Public Schools Battalion in the Great War;Steve Hurst;1844155101;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1332.jpg;7;ASIN
484;520;Sheffield City Battalion;Ralph Gibson, Paul Oldfield;1848843448;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/2653.jpg;7;ASIN
485;521;How the War Was Won;Tim Travers;1844152070;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/867.jpg;7;ASIN
486;522;War Letters of General Monash;MacDougall, Tony (ed);9,78188E+12;Duffy and Snellgrove;http://www3.alibris-static.com/isbn/9781876631277.gif;14;ASIN
487;523;Over There With The Australians;Knyvett, Capt R. Hugh;9,78055E+12;Charles Scribners Sons;http://regimental-books.com.au/shop/bmz_cache/i/images/over-there-with-the-australians-59th-battalion-RB02303-generic-118x175.JPG;14;ASIN
488;524;Australian Victories in France in 1918;Monash, General Sir John;9,78185E+12;Naval and Military Press;http://regimental-books.com.au/shop/bmz_cache/i/images/the-australian-victories-in-france-in-1918-3rd-edition-The%20Australian%20Victories%20in%20France-thumbnail-55x80.JPG;14;ASIN
489;525;"The Riddles of Wipers: An Appreciation of the Trench Journal ""The Wipers Times""";John Ivelaw-Chapman;1848841914;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/2402.jpg;7;ASIN
490;527;High Noon of Empire - The Diary of Lieutenant Colonel Henry Tyndall 1895 to 1915;John Laffin;1844155781;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1407.jpg;7;ASIN
491;528;Westcountry Regiments on the Somme;Tim Saunders;1844150182;Pen & Sword;http://www.scuttlebuttsmallchow.com/westcounrtyregimentssomme.jpg;7;ASIN
492;529;Tanks on the Somme: From Morval to Beaumont Hamel;Trevor Pidgeon;1848842538;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/9781848842533.jpg;7;ASIN
493;530;Attack on the Somme;Martin Pegler;1844153975;Pen & Sword;http://ecx.images-amazon.com/images/I/51JJ8APE8KL._SL500_AA300_.jpg;7;ASIN
494;531;Sniping in the Great War;Martin Pegler;1844157556;Pen & Sword;http://www.pen-and-sword.co.uk/images/jackets/1795.jpg;7;ASIN
495;534;War on the Western Front: In the Trenches of World War I;Gary Sheffield;1846032105;Osprey;http://ecx.images-amazon.com/images/I/51tSnLFcW5L._SL500_AA300_.jpg;7;ASIN
496;536;Kut 1916: Courage and Failure in Iraq;Patrick Crowley;752454471;The History Press Ltd;http://ecx.images-amazon.com/images/I/51hWxOhxioL._SL500_AA300_.jpg;7;ASIN
497;537;Gallipoli: The Ottoman Campaign;Edward J. Erickson;1844159671;Pen & Sword;http://ecx.images-amazon.com/images/I/51Up47pdr7L._SL500_AA300_.jpg;7;ASIN
498;538;To End All Wars: A Story of Loyalty and Rebellion, 1914-1918;Adam Hochschild;618758283;Houghton Mifflin Harcourt;http://i43.tower.com/images/mm117410882/end-all-wars-story-loyalty-rebellion-1914-1918-adam-hochschild-hardcover-cover-art.jpg;7;ASIN
499;539;North Sea Battleground: The War and Sea 1914 - 1918;Bryan Perrett;1848844506;Pen & Sword;http://ecx.images-amazon.com/images/I/51qWLq6Jb1L._SL500_AA300_.jpg;7;ASIN
500;540;Europe's Last Summer: Who Started the Great War in 1914?;David Fromkin;037572575X;Vintage;http://i43.tower.com/images/mm100067745/europes-last-summer-who-started-great-war-in-david-fromkin-paperback-cover-art.jpg;7;ASIN
501;541;Death At Sea: Graf Spee and the Flight of the German East Asiatic Naval Squadron in 1914;Eric Dorn Brose;1453738614;CreateSpace;http://ecx.images-amazon.com/images/I/41wKpzMOlyL._SL500_SL160_.jpg;7;ASIN
502;542;Voor den kop geschoten;Jan van der Fraenen;9,78909E+12;Roularta;http://www.boek.be/sites/default/files/imagecache/boek_detail/sites/all/data/9789086792191.jpg;59;ASIN
503;543;Verstild & versteend, relicten uit de eerste wereldoorlog;Patrick Goossens;9,78906E+12;Davidsfonds;http://www.boek.be/sites/default/files/imagecache/boek_detail/sites/all/data/9789058264688.jpg;59;ASIN
504;544;Met het hoofd naar de brug van Schoorbakke;M. Loncke & F. Deleu;9,78907E+12;Hadewijch;http://images.deslegte.com/bookimages/w170/Covers/1678277.jpg;59;ASIN
505;545;Van Maas tot IJzer - Wereldoorlog 1 in beeld;Roger Lampaert;9072547484;De Krijger;http://assets.catawiki.nl/assets/7/b/8/6/b8625d10-a48c-012d-5226-0050569439b1.jpg;7;ASIN
506;546;Civilians in a World at War, 1914-1918;Tammy M. Proctor;081476715X;NYU Press;http://i43.tower.com/images/mm114302936/civilians-in-world-war-1914-1918-tammy-proctor-hardcover-cover-art.jpg;7;ASIN
507;547;The Zeppelin Base Raids - Germany 1914;Ian Castle;184908243X;Osprey;http://www.internetboekhandel.nl/base/3X/images/184908243X.jpg;7;ASIN
508;548;Mark V Tank;David Fletcher;1849083517;Osprey;http://ecx.images-amazon.com/images/I/51iLUBdF5UL._SL500_AA300_.jpg;7;ASIN
509;549;The Real War 1914-1918;Cpt. B.H. Liddell Hart;316525053;Little, Brown and Company;http://i43.tower.com/images/mm101990463/real-war-1914-1918-b-h-liddell-hart-paperback-cover-art.jpg;7;ASIN
510;550;Dynamic of Destruction: Culture and Mass Killing in the First World War;Alan Kramer;199543771;OUP Oxford;http://i43.tower.com/images/mm112146977/dynamic-destruction-culture-mass-killing-in-first-world-alan-kramer-paperback-cover-art.jpg;7;ASIN
511;551;The Last Great War: British Society and the First World War;Adrian Gregory;521728835;Cambridge University Press;http://i43.tower.com/images/mm112129081/last-great-war-british-society-first-world-adrian-gregory-paperback-cover-art.jpg;7;ASIN
512;552;British Culture and the First World War;George Robb;333715721;Palgrave Macmillan;http://ecx.images-amazon.com/images/I/51oWOGh5jrL._SL500_AA300_.jpg;7;ASIN
513;553;Women, Men and the Great War: An Anthology of Stories;Trudi Tate;719045983;Manchester University Press;http://covers.powells.com/9780719045981.jpg;7;ASIN
514;554;Zacht en eervol - Lijden en sterven in een Grote Oorlog;Leo van Bergen;901208993X;Sdu Uitgevers;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/1/2/0/901208993X.gif;7;ASIN
